"id","symbol","ensembl"
"chr1_151060666_151090615_+","GABPB2",""
"chr1_151065668_151090615_+","GABPB2",""
"chr1_151139410_151139890_+","SCNM1",""
"chr1_151288049_151288985_-","PI4KB",""
"chr1_151380576_151381304_-","POGZ",""
"chr1_151400299_151414681_-","POGZ",""
"chr1_151611364_151611595_+","SNX27",""
"chr1_151611364_151641111_+","SNX27",""
"chr1_151611364_151665515_+","SNX27",""
"chr1_151630711_151641111_+","SNX27",""
"chr1_151630711_151655921_+","SNX27",""
"chr1_152305059_152313686_+","FLG-AS1",""
"chr1_15361245_15370655_+","KAZN",""
"chr1_153734046_153737539_+","INTS3",""
"chr1_153791267_153792211_-","GATAD2B",""
"chr1_154207067_154207767_+","UBAP2L",""
"chr1_154207067_154218851_+","UBAP2L",""
"chr1_154223517_154224129_+","UBAP2L",""
"chr1_155365250_155429689_-","ASH1L",""
"chr1_155385535_155429689_-","ASH1L",""
"chr1_155408118_155408859_-","ASH1L",""
"chr1_155408118_155429689_-","ASH1L",""
"chr1_155640111_155650247_-","YY1AP1",""
"chr1_155640111_155753880_-","",""
"chr1_155644801_155649303_-","YY1AP1",""
"chr1_155644801_155650247_-","YY1AP1",""
"chr1_155644801_155753880_-","",""
"chr1_155646339_155649303_-","YY1AP1",""
"chr1_155646339_155753880_-","",""
"chr1_155686797_155695810_+","DAP3",""
"chr1_155691308_155695810_+","DAP3",""
"chr1_155695173_155695810_+","DAP3",""
"chr1_155724166_155730432_-","GON4L",""
"chr1_155734791_155736500_-","GON4L",""
"chr1_155742857_155747611_-","GON4L",""
"chr1_155747413_155753880_-","GON4L",""
"chr1_155764841_155784240_-","GON4L",""
"chr1_155790397_155796819_-","GON4L",""
"chr1_155823067_155823597_-","GON4L",""
"chr1_155874102_155874595_-","RIT1",""
"chr1_155891166_155891709_-","KHDC4",""
"chr1_155891166_155893478_-","KHDC4",""
"chr1_155896467_155896947_-","KHDC4",""
"chr1_15855583_15863309_+","DNAJC16",""
"chr1_15860732_15863309_+","DNAJC16",""
"chr1_15860732_15874923_+","DNAJC16",""
"chr1_15862970_15863309_+","DNAJC16",""
"chr1_15956820_15978390_+","DDI2",""
"chr1_15964802_15970145_+","DDI2",""
"chr1_15964802_15978390_+","DDI2",""
"chr1_15976215_15978390_+","DDI2",""
"chr1_160293221_160302347_-","COPA",""
"chr1_16044388_16047883_+","PLEKHM2",""
"chr1_161748034_161753886_+","ATF6",""
"chr1_161748034_161772062_+","ATF6",""
"chr1_161816239_161833102_+","ATF6",""
"chr1_16199311_16203173_+","SPEN",""
"chr1_16237596_16242774_+","SPEN",""
"chr1_162546567_162570693_+","",""
"chr1_164776779_164790863_+","PBX1",""
"chr1_165859441_165860559_+","UCK2",""
"chr1_165859441_165865569_+","UCK2",""
"chr1_16621278_16641930_-","FBXO42",""
"chr1_16621278_16643066_-","FBXO42",""
"chr1_16632298_16641930_-","FBXO42",""
"chr1_166831440_166833158_-","TADA1",""
"chr1_167301707_167307495_+","POU2F1",""
"chr1_167734820_167742605_+","MPZL1",""
"chr1_167734820_167745403_+","MPZL1",""
"chr1_167921038_167944253_+","DCAF6",""
"chr1_167935867_167944253_+","DCAF6",""
"chr1_168073715_168074132_-","GPR161",""
"chr1_169138685_169256646_-","NME7",""
"chr1_169199956_169256646_-","NME7",""
"chr1_169199956_169279318_-","NME7",""
"chr1_169292355_169293738_-","NME7",""
"chr1_169388251_169394188_-","CCDC181",""
"chr1_169767998_169775229_+","C1orf112",""
"chr1_169947226_170001116_-","KIFAP3",""
"chr1_171492360_171496983_+","PRRC2C",""
"chr1_171492360_171502100_+","PRRC2C",""
"chr1_171537386_171544267_+","PRRC2C",""
"chr1_172100315_172222822_+","DNM3",""
"chr1_172356273_172357949_+","DNM3",""
"chr1_172520652_172526934_+","SUCO",""
"chr1_172520652_172539870_+","SUCO",""
"chr1_172520652_172548407_+","SUCO",""
"chr1_172520652_172560211_+","SUCO",""
"chr1_172525009_172539870_+","SUCO",""
"chr1_173129317_173144339_-","",""
"chr1_173542321_173556969_-","SLC9C2",""
"chr1_173542321_173567171_-","SLC9C2",""
"chr1_173702852_173703425_+","KLHL20",""
"chr1_173720903_173726298_+","KLHL20",""
"chr1_173726115_173744981_+","KLHL20",""
"chr1_173961893_173962273_-","RC3H1",""
"chr1_174200283_174274265_+","RABGAP1L",""
"chr1_174241552_174274265_+","RABGAP1L",""
"chr1_174241552_174363283_+","RABGAP1L",""
"chr1_174244971_174363283_+","RABGAP1L",""
"chr1_175956079_176015460_-","COP1",""
"chr1_175956079_176085817_-","COP1",""
"chr1_175996708_176015460_-","COP1",""
"chr1_175996708_176085817_-","COP1",""
"chr1_175996708_176105683_-","COP1",""
"chr1_176012322_176015460_-","COP1",""
"chr1_176012322_176055026_-","COP1",""
"chr1_176012322_176085817_-","COP1",""
"chr1_176012322_176105683_-","COP1",""
"chr1_176050288_176105683_-","COP1",""
"chr1_176050288_176118210_-","COP1",""
"chr1_176085760_176105683_-","COP1",""
"chr1_176085760_176118210_-","COP1",""
"chr1_176104146_176133027_-","COP1",""
"chr1_176104146_176153828_-","COP1",""
"chr1_176105624_176145143_-","COP1",""
"chr1_176113141_176133027_-","COP1",""
"chr1_176113141_176145143_-","COP1",""
"chr1_176118142_176145143_-","COP1",""
"chr1_176118142_176153828_-","COP1",""
"chr1_176132005_176153828_-","COP1",""
"chr1_176524543_176526377_+","PAPPA2",""
"chr1_176563660_176564731_+","PAPPA2",""
"chr1_177174325_177178846_+","BRINP2",""
"chr1_177225055_177226520_+","BRINP2",""
"chr1_178252699_178269253_+","RASAL2",""
"chr1_178425856_178436556_+","RASAL2",""
"chr1_179012850_179023773_+","FAM20B",""
"chr1_17907048_17914974_+","ARHGEF10L",""
"chr1_179089325_179091002_-","ABL2",""
"chr1_179100446_179102509_-","ABL2",""
"chr1_179304641_179312770_+","SOAT1",""
"chr1_179347772_179364337_+","AXDND1",""
"chr1_179869261_179877808_+","TOR1AIP1",""
"chr1_179955304_179966310_+","CEP350",""
"chr1_179955304_179975702_+","CEP350",""
"chr1_179959642_179966310_+","CEP350",""
"chr1_179959642_179975702_+","CEP350",""
"chr1_179972309_179975702_+","CEP350",""
"chr1_180056713_180068120_+","CEP350",""
"chr1_180366651_180399397_-","",""
"chr1_180366651_180464660_-","",""
"chr1_180793889_180794480_+","XPR1",""
"chr1_180953813_180962561_-","STX6",""
"chr1_180953813_180974599_-","STX6",""
"chr1_180971742_180974599_-","STX6",""
"chr1_181546902_181549912_+","CACNA1E",""
"chr1_182772833_182794955_+","NPL",""
"chr1_183920141_183947654_-","COLGALT2",""
"chr1_184663178_184718726_-","EDEM3",""
"chr1_184701971_184718726_-","EDEM3",""
"chr1_185056684_185062408_+","RNF2",""
"chr1_185143504_185183787_+","SWT1",""
"chr1_185143504_185200840_+","SWT1",""
"chr1_185149523_185200840_+","SWT1",""
"chr1_185153375_185200840_+","SWT1",""
"chr1_185171786_185191168_+","SWT1",""
"chr1_185171786_185200840_+","SWT1",""
"chr1_185183639_185200840_+","SWT1",""
"chr1_186359843_186394429_+","",""
"chr1_186359843_186405705_+","",""
"chr1_186375215_186388209_+","ODR4",""
"chr1_186375215_186394429_+","",""
"chr1_186420311_186439527_+","",""
"chr1_186862143_186880521_+","PLA2G4A",""
"chr1_186862143_186882688_+","PLA2G4A",""
"chr1_190129798_190250880_-","BRINP3",""
"chr1_190195212_190250880_-","BRINP3",""
"chr1_190233995_190250880_-","BRINP3",""
"chr1_193038164_193046180_+","TROVE2",""
"chr1_193044950_193046180_+","TROVE2",""
"chr1_193099304_193121574_+","CDC73",""
"chr1_193107215_193111196_+","CDC73",""
"chr1_193110980_193121574_+","CDC73",""
"chr1_193172925_193205486_+","CDC73",""
"chr1_193181195_193205486_+","CDC73",""
"chr1_193268338_193320369_+","",""
"chr1_19519927_19523759_-","UBR4",""
"chr1_195659735_195665571_-","",""
"chr1_195767758_195782372_+","",""
"chr1_195779916_195782372_+","",""
"chr1_196342270_196448368_-","KCNT2",""
"chr1_196367693_196448368_-","KCNT2",""
"chr1_196392180_196398887_-","KCNT2",""
"chr1_196397235_196448368_-","KCNT2",""
"chr1_196398707_196448368_-","KCNT2",""
"chr1_196434423_196461471_-","KCNT2",""
"chr1_197136917_197161029_-","ZBTB41",""
"chr1_197141290_197161029_-","ZBTB41",""
"chr1_197297552_197326143_+","CRB1",""
"chr1_197522152_197684204_-","DENND1B",""
"chr1_197552282_197581106_-","DENND1B",""
"chr1_197552282_197614873_-","DENND1B",""
"chr1_197552282_197627499_-","DENND1B",""
"chr1_197552282_197684204_-","DENND1B",""
"chr1_197564338_197627499_-","DENND1B",""
"chr1_197564338_197684204_-","DENND1B",""
"chr1_197576203_197627499_-","DENND1B",""
"chr1_197586789_197627499_-","DENND1B",""
"chr1_197611841_197627499_-","DENND1B",""
"chr1_197611841_197643299_-","DENND1B",""
"chr1_197611841_197684204_-","DENND1B",""
"chr1_197621365_197684204_-","DENND1B",""
"chr1_198190129_198233365_+","NEK7",""
"chr1_200729967_200784772_+","CAMSAP2",""
"chr1_201816407_201817722_+","IPO9",""
"chr1_201821232_201828122_+","IPO9",""
"chr1_201826224_201828122_+","IPO9",""
"chr1_201970504_201972589_+","RNPEP",""
"chr1_20216878_20231480_+","OTUD3",""
"chr1_20216878_20234369_+","OTUD3",""
"chr1_202391748_202418299_+","PPP1R12B",""
"chr1_202394694_202400747_+","PPP1R12B",""
"chr1_202397983_202403896_+","PPP1R12B",""
"chr1_202418117_202465950_+","PPP1R12B",""
"chr1_202724399_202727638_-","KDM5B",""
"chr1_202724399_202729701_-","KDM5B",""
"chr1_202724399_202733273_-","KDM5B",""
"chr1_202742246_202746222_-","KDM5B",""
"chr1_203676137_203677232_+","ATP2B4",""
"chr1_204082043_204083733_+","SOX13",""
"chr1_204437998_204439014_-","PIK3C2B",""
"chr1_204458944_204459878_-","PIK3C2B",""
"chr1_204970298_204971876_+","NFASC",""
"chr1_205238078_205239012_+","TMCC2",""
"chr1_205585606_205593019_-","ELK4",""
"chr1_206566046_206594625_+","",""
"chr1_207297515_207308125_-","C4BPA",""
"chr1_207297515_207328403_-","",""
"chr1_207303516_207328403_-","",""
"chr1_207303516_207377291_-","",""
"chr1_207989274_207990759_-","MIR29B2CHG",""
"chr1_207989274_207992491_-","MIR29B2CHG",""
"chr1_208266131_208270228_-","PLXNA2",""
"chr1_208383625_208391347_-","PLXNA2",""
"chr1_210003453_210004388_+","UTP25",""
"chr1_210126054_210194599_+","SYT14",""
"chr1_210186978_210194599_+","SYT14",""
"chr1_21071237_21107033_-","HP1BP3",""
"chr1_21076216_21100103_-","HP1BP3",""
"chr1_21083659_21100103_-","HP1BP3",""
"chr1_210948690_211024424_-","KCNH1",""
"chr1_211092982_211093411_-","KCNH1",""
"chr1_211092982_211094309_-","KCNH1",""
"chr1_211192125_211192598_-","KCNH1",""
"chr1_211192125_211264032_-","KCNH1",""
"chr1_211192206_211264032_-","KCNH1",""
"chr1_211256122_211280719_-","KCNH1",""
"chr1_211526581_211527809_+","TRAF5",""
"chr1_211952260_211961069_-","LPGAT1",""
"chr1_211952260_211966532_-","LPGAT1",""
"chr1_21220010_21268823_-","EIF4G3",""
"chr1_21231376_21268823_-","EIF4G3",""
"chr1_212502477_212506940_+","PPP2R5A",""
"chr1_212502477_212519275_+","PPP2R5A",""
"chr1_212502477_212522584_+","PPP2R5A",""
"chr1_21276496_21308901_-","EIF4G3",""
"chr1_212955714_212970916_-","",""
"chr1_21295967_21307720_-","EIF4G3",""
"chr1_21295967_21308901_-","EIF4G3",""
"chr1_21295967_21329301_-","EIF4G3",""
"chr1_212977662_212981190_+","TATDN3",""
"chr1_213037067_213046160_+","FLVCR1",""
"chr1_213037067_213058738_+","FLVCR1",""
"chr1_213037067_213061936_+","FLVCR1",""
"chr1_213046020_213062599_+","FLVCR1",""
"chr1_213046020_213068696_+","FLVCR1",""
"chr1_21306827_21308901_-","EIF4G3",""
"chr1_21306827_21329301_-","EIF4G3",""
"chr1_21324094_21329301_-","EIF4G3",""
"chr1_21324094_21437876_-","EIF4G3",""
"chr1_213244348_213290752_+","RPS6KC1",""
"chr1_213251038_213290752_+","RPS6KC1",""
"chr1_213251038_213303232_+","RPS6KC1",""
"chr1_213251038_213341316_+","RPS6KC1",""
"chr1_213251038_213378732_+","RPS6KC1",""
"chr1_21327692_21329301_-","EIF4G3",""
"chr1_21329206_21437876_-","EIF4G3",""
"chr1_213302870_213349835_+","RPS6KC1",""
"chr1_213302870_213405598_+","RPS6KC1",""
"chr1_213403840_213436159_+","RPS6KC1",""
"chr1_21377359_21415706_-","EIF4G3",""
"chr1_21377359_21437876_-","EIF4G3",""
"chr1_214068006_214139627_-","PROX1-AS1",""
"chr1_21415631_21437876_-","EIF4G3",""
"chr1_214169812_214185058_+","PROX1",""
"chr1_214564331_214571344_-","PTPN14",""
"chr1_215342542_215345526_+","KCNK2",""
"chr1_215342542_215368435_+","KCNK2",""
"chr1_21548240_21554534_-","ECE1",""
"chr1_215749244_215752480_+","KCTD3",""
"chr1_215759838_215768813_+","KCTD3",""
"chr1_21599192_21616649_-","ECE1",""
"chr1_216824315_216850833_-","ESRRG",""
"chr1_216850418_216850833_-","ESRRG",""
"chr1_217622591_217671737_-","GPATCH2",""
"chr1_217665022_217671737_-","GPATCH2",""
"chr1_219352489_219385094_+","LYPLAL1",""
"chr1_219366424_219392054_+","",""
"chr1_219366424_219414650_+","",""
"chr1_219366424_219445080_+","",""
"chr1_219366424_219468493_+","",""
"chr1_219366424_219564456_+","",""
"chr1_219366472_219414650_+","",""
"chr1_219467403_219468493_+","",""
"chr1_22007301_22021714_-","USP48",""
"chr1_220355599_220356273_-","RAB3GAP2",""
"chr1_22041882_22048257_-","USP48",""
"chr1_22041882_22050588_-","USP48",""
"chr1_220752696_220771721_+","MARK1",""
"chr1_220752696_220792097_+","MARK1",""
"chr1_220771645_220792097_+","MARK1",""
"chr1_220771673_220792097_+","MARK1",""
"chr1_220935000_220943898_+","MARC2",""
"chr1_222767578_222776618_+","",""
"chr1_222897434_222903519_+","BROX",""
"chr1_223991876_223994649_-","TP53BP2",""
"chr1_22404922_22413359_+","CDC42",""
"chr1_224142179_224149975_-","",""
"chr1_224377279_224378021_+","DEGS1",""
"chr1_224553581_224559125_+","CNIH4",""
"chr1_224868660_224922408_+","CNIH3",""
"chr1_224868660_224927449_+","CNIH3",""
"chr1_224918164_224922408_+","CNIH3",""
"chr1_224918164_224927449_+","CNIH3",""
"chr1_225140372_225161855_+","DNAH14",""
"chr1_225140372_225195246_+","DNAH14",""
"chr1_225140372_225211567_+","DNAH14",""
"chr1_225270251_225332330_+","DNAH14",""
"chr1_225372993_225394922_+","DNAH14",""
"chr1_225451899_225477784_+","DNAH14",""
"chr1_225742608_225755116_-","ENAH",""
"chr1_226175597_226176089_-","SDE2",""
"chr1_226453234_226475498_-","LIN9",""
"chr1_227073239_227076750_+","PSEN2",""
"chr1_227149078_227153438_+","COQ8A",""
"chr1_227192695_227204751_-","CDC42BPA",""
"chr1_227216358_227223308_-","CDC42BPA",""
"chr1_227348244_227441856_-","CDC42BPA",""
"chr1_227381487_227441856_-","CDC42BPA",""
"chr1_228145739_228146137_+","",""
"chr1_22816373_22818026_+","ZBTB40",""
"chr1_228487583_228487846_+","OBSCN",""
"chr1_228487583_228491639_+","OBSCN",""
"chr1_228487583_228492267_+","OBSCN",""
"chr1_229422233_229439747_+","RAB4A",""
"chr1_229580661_229601266_-","NUP133",""
"chr1_229586272_229601266_-","NUP133",""
"chr1_229593908_229601266_-","NUP133",""
"chr1_229596358_229601266_-","NUP133",""
"chr1_229599290_229601266_-","NUP133",""
"chr1_229665946_229678118_-","ABCB10",""
"chr1_229675203_229678118_-","ABCB10",""
"chr1_230798887_230807386_+","COG2",""
"chr1_230798887_230810870_+","COG2",""
"chr1_230798887_230814798_+","COG2",""
"chr1_231064683_231097049_-","TTC13",""
"chr1_23107914_23111569_+","EPHB2",""
"chr1_231079552_231097049_-","TTC13",""
"chr1_231090079_231097049_-","TTC13",""
"chr1_231506308_231509845_-","EGLN1",""
"chr1_231930988_231954263_+","DISC1",""
"chr1_232596633_232607274_-","SIPA1L2",""
"chr1_232649603_232651354_-","SIPA1L2",""
"chr1_232649603_232669329_-","SIPA1L2",""
"chr1_232649603_232709968_-","",""
"chr1_233160892_233193036_-","PCNX2",""
"chr1_233190014_233193036_-","PCNX2",""
"chr1_233190014_233231609_-","PCNX2",""
"chr1_233225807_233231609_-","PCNX2",""
"chr1_233225807_233275601_-","PCNX2",""
"chr1_233225807_233344435_-","PCNX2",""
"chr1_233225807_233372726_-","PCNX2",""
"chr1_233270759_233297109_-","PCNX2",""
"chr1_233270759_233314921_-","PCNX2",""
"chr1_233270759_233344435_-","PCNX2",""
"chr1_233270759_233372726_-","PCNX2",""
"chr1_233296029_233344435_-","PCNX2",""
"chr1_233296029_233372726_-","PCNX2",""
"chr1_233313548_233344435_-","PCNX2",""
"chr1_233313548_233372726_-","PCNX2",""
"chr1_233334685_233372726_-","PCNX2",""
"chr1_233334685_233388534_-","PCNX2",""
"chr1_233344264_233372726_-","PCNX2",""
"chr1_233353645_233363117_-","PCNX2",""
"chr1_233353645_233372726_-","PCNX2",""
"chr1_233482188_233490757_+","MAP3K21",""
"chr1_233482188_233498039_+","MAP3K21",""
"chr1_233482188_233512273_+","MAP3K21",""
"chr1_23356962_23370979_+","KDM1A",""
"chr1_23356962_23377013_+","KDM1A",""
"chr1_23356962_23385660_+","KDM1A",""
"chr1_23376880_23385660_+","KDM1A",""
"chr1_233935680_233942868_+","",""
"chr1_234553830_234563512_-","TARBP1",""
"chr1_234553830_234608557_-","TARBP1",""
"chr1_234582549_234586312_-","TARBP1",""
"chr1_234582549_234608557_-","TARBP1",""
"chr1_234586174_234608557_-","TARBP1",""
"chr1_234593413_234608557_-","TARBP1",""
"chr1_235316021_235318427_-","RBM34",""
"chr1_235357328_235377341_-","ARID4B",""
"chr1_235377084_235403766_-","ARID4B",""
"chr1_235403628_235424067_-","ARID4B",""
"chr1_235498557_235506198_+","GGPS1",""
"chr1_235498557_235543464_+","",""
"chr1_235498557_235564902_+","",""
"chr1_235505023_235506198_+","GGPS1",""
"chr1_235505023_235526443_+","",""
"chr1_235582732_235597595_+","",""
"chr1_235582788_235594119_+","",""
"chr1_235582788_235597595_+","",""
"chr1_235597519_235600789_+","",""
"chr1_235600637_235605197_+","",""
"chr1_235600637_235606226_+","",""
"chr1_235937142_235940608_-","LYST",""
"chr1_235937142_235945387_-","LYST",""
"chr1_235944165_235964397_-","LYST",""
"chr1_235956803_235964397_-","LYST",""
"chr1_235993526_235996967_-","LYST",""
"chr1_236187370_236201553_-","NID1",""
"chr1_236332006_236343328_+","GPR137B",""
"chr1_236332006_236347206_+","GPR137B",""
"chr1_236332006_236368550_+","GPR137B",""
"chr1_236969444_236979843_+","MTR",""
"chr1_236987419_236990196_+","MTR",""
"chr1_236987419_237026854_+","MTR",""
"chr1_237023133_237026854_+","MTR",""
"chr1_237070345_237107405_+","",""
"chr1_237532834_237620035_+","RYR2",""
"chr1_237532834_237632487_+","RYR2",""
"chr1_237550581_237632487_+","RYR2",""
"chr1_237729867_237732619_+","RYR2",""
"chr1_237756776_237778143_+","RYR2",""
"chr1_237954816_237955404_+","RYR2",""
"chr1_239575660_239656107_+","CHRM3",""
"chr1_239647475_239656107_+","CHRM3",""
"chr1_239656009_239657951_+","CHRM3",""
"chr1_239656009_239753505_+","CHRM3",""
"chr1_239708941_239753505_+","CHRM3",""
"chr1_239795524_239797812_+","CHRM3",""
"chr1_239795524_239842677_+","CHRM3",""
"chr1_240341221_240351562_+","FMN2",""
"chr1_240341221_240374535_+","FMN2",""
"chr1_240351507_240374535_+","FMN2",""
"chr1_240351507_240421332_+","FMN2",""
"chr1_240351507_240458183_+","FMN2",""
"chr1_240370099_240421332_+","FMN2",""
"chr1_240370099_240458183_+","FMN2",""
"chr1_240370099_240497529_+","FMN2",""
"chr1_240370099_240555862_+","FMN2",""
"chr1_240421245_240519208_+","FMN2",""
"chr1_240421245_240555862_+","FMN2",""
"chr1_240421245_240601510_+","FMN2",""
"chr1_24077335_24079008_+","ELOA",""
"chr1_240990398_241033419_-","RGS7",""
"chr1_240990398_241100006_-","RGS7",""
"chr1_241031815_241033419_-","RGS7",""
"chr1_241031887_241033419_-","RGS7",""
"chr1_241031887_241100006_-","RGS7",""
"chr1_241031887_241146429_-","RGS7",""
"chr1_241094017_241100006_-","RGS7",""
"chr1_241094017_241262062_-","RGS7",""
"chr1_241094017_241267578_-","RGS7",""
"chr1_24130890_24147083_-","HMGCL",""
"chr1_24140680_24147083_-","HMGCL",""
"chr1_243433394_243542165_+","SDCCAG8",""
"chr1_243433394_243589860_+","SDCCAG8",""
"chr1_243433407_243589860_+","SDCCAG8",""
"chr1_243434280_243471479_+","SDCCAG8",""
"chr1_243456393_243542165_+","SDCCAG8",""
"chr1_243456393_243589860_+","SDCCAG8",""
"chr1_243468015_243589860_+","SDCCAG8",""
"chr1_243480057_243507633_+","SDCCAG8",""
"chr1_243480057_243542165_+","SDCCAG8",""
"chr1_243480057_243589860_+","SDCCAG8",""
"chr1_243504341_243589860_+","SDCCAG8",""
"chr1_243579004_243589860_+","SDCCAG8",""
"chr1_243708812_243736350_-","AKT3",""
"chr1_243708812_243859018_-","AKT3",""
"chr1_243776973_243859018_-","AKT3",""
"chr1_244572014_244587689_-","ADSS",""
"chr1_244572014_244601070_-","ADSS",""
"chr1_244715624_244716116_+","CATSPERE",""
"chr1_244715624_244724447_+","CATSPERE",""
"chr1_24495907_24507344_-","IFNLR1",""
"chr1_245006437_245012158_-","",""
"chr1_245008549_245012158_-","",""
"chr1_245165423_245222760_+","EFCAB2",""
"chr1_245165423_245246990_+","EFCAB2",""
"chr1_245180544_245222760_+","EFCAB2",""
