"id","symbol","ensembl"
"chr7_87593949_87607727_+","ADAM22",""
"chr5_134705096_134705832_-","H2AFY",""
"chr12_124846672_124848345_-","NCOR2",""
"chr10_76598441_76603236_+","KAT6B",""
"chr3_179310432_179319578_-","MRPL47",""
"chr9_33351558_33352717_+","NFX1",""
"chr16_68155890_68157024_+","NFATC3",""
"chr4_121675708_121732604_-","PRDM5",""
"chr20_10536879_10541468_+","C20orf94",""
"chr8_131092148_131104389_-","ASAP1",""
"chr6_149663821_149691235_+","TAB2",""
"chr2_24283684_24286652_+","FKBP1B",""
"chr7_156619299_156629579_-","LMBR1",""
"chr16_53907698_53922863_+","FTO",""
"chr5_127474289_127488497_+","SLC12A2",""
"chr6_170852689_170858201_-","PSMB1",""
"chr11_108046973_108047817_-","NPAT",""
"chr3_27478879_27490288_-","SLC4A7",""
"chr22_30366965_30375041_+","MTMR3",""
"chr7_148543562_148544397_-","EZH2",""
"chr15_72338065_72338975_-","MYO9A",""
"chr3_47079156_47098980_-","SETD2",""
"chr10_102683732_102685776_+","FAM178A",""
"chr12_1480999_1553916_+","ERC1",""
"chr3_119219542_119232566_+","TIMMDC1",""
"chr7_74119496_74131270_+","GTF2I",""
"chr13_50279757_50280508_-","KPNA3",""
"chr15_72300167_72320134_-","MYO9A",""
"chr10_7839010_7844817_+","ATP5C1",""
"chr8_29959414_29962002_+","LEPROTL1",""
"chr20_36685934_36694658_+","RPRD1B",""
"chr2_230701564_230744844_-","TRIP12",""
"chr11_3789811_3797251_-","NUP98",""
"chr4_106367540_106377902_-","PPA2",""
"chr4_52729603_52758017_+","DCUN1D4",""
"chr14_50616726_50616948_-","SOS2",""
"chr4_140037803_140060651_-","ELF2",""
"chr8_141840571_141900868_-","PTK2",""
"chr4_73956384_73958017_-","ANKRD17",""
"chr4_52729603_52752804_+","DCUN1D4",""
"chr2_172782047_172809519_+","HAT1",""
"chr19_23316882_23318845_+","TCONS_l2_00012420",""
"chr13_41826781_41835051_-","MTRF1",""
"chr9_129102787_129157976_+","FAM125B",""
"chr15_43120126_43132631_-","TTBK2",""
"chr4_1902353_1906105_+","WHSC1",""
"chr21_40641825_40646398_-","BRWD1",""
"chr1_27056142_27059283_+","ARID1A",""
"chr14_73614503_73614802_+","PSEN1",""
"chr5_76342172_76344097_+","AGGF1",""
"chr9_36352739_36353328_-","RNF38",""
"chr1_6867043_6885270_+","CAMTA1",""
"chr3_128525215_128526514_+","RAB7A",""
"chr9_14639894_14680160_-","ZDHHC21",""
"chr1_23356962_23377013_+","KDM1A",""
"chr5_167915607_167919852_+","RARS",""
"chr10_70218861_70229920_-","DNA2",""
"chr1_94341824_94343418_-","DNTTIP2",""
"chr1_200729967_200784772_+","CAMSAP2",""
"chr10_86198268_86237420_+","FAM190B",""
"chr10_93711160_93713630_+","BTAF1",""
"chr10_103565802_103567658_-","MGEA5",""
"chr11_30516843_30557722_-","MPPED2",""
"chr11_32948703_32956981_+","QSER1",""
"chr11_103173822_103194718_+","DYNC2H1",""
"chr11_107916997_107925682_+","CUL5",""
"chr12_12283717_12288234_-","LRP6",""
"chr12_32480395_32481489_+","BICD1",""
"chr12_70671912_70713144_+","CNOT2",""
"chr12_124911168_124922542_-","NCOR2",""
"chr13_41892942_41910892_+","NAA16",""
"chr13_102521075_102527646_-","FGF14",""
"chr14_31371742_31380368_-","STRN3",""
"chr14_56078737_56086030_+","KTN1",""
"chr14_75513079_75516421_-","MLH3",""
"chr15_68061940_68065090_+","MAP2K5",""
"chr15_75699396_75705386_-","SIN3A",""
"chr16_24988536_24990326_-","ARHGAP17",""
"chr16_68155890_68191971_+","NFATC3",""
"chr17_8473038_8480656_-","MYH10",""
"chr17_28003838_28004759_-","SSH2",""
"chr17_65528918_65574373_+","PITPNC1",""
"chr18_51797730_51810383_+","POLI",""
"chr2_39278285_39294894_-","SOS1",""
"chr2_73659326_73718625_+","ALMS1",""
"chr2_73659326_73747143_+","ALMS1",""
"chr2_73675090_73682422_+","ALMS1",""
"chr2_196544756_196548630_+","SLC39A10",""
"chr2_214174783_214239843_+","SPAG16",""
"chr2_215617171_215657169_-","BARD1",""
"chr2_227729320_227732034_+","RHBDD1",""
"chr22_24698163_24743144_+","SPECC1L",""
"chr22_24698163_24765288_+","SPECC1L",""
"chr22_26068263_26086250_+","ADRBK2",""
"chr3_50004903_50012825_+","RBM6",""
"chr3_71739161_71748859_-","EIF4E3",""
"chr3_119219542_119236162_+","TIMMDC1",""
"chr3_183432932_183446639_+","YEATS2",""
"chr4_106155054_106158508_+","TET2",""
"chr5_38523521_38530768_-","LIFR",""
"chr5_64747302_64769779_-","ADAMTS6",""
"chr5_82832826_82850857_+","VCAN",""
"chr5_90083888_90087163_+","GPR98",""
"chr5_95072593_95119667_+","RHOBTB3",""
"chr5_128861977_128864370_+","ADAMTS19",""
"chr5_176636637_176639196_+","NSD1",""
"chr6_89554076_89563483_-","RNGTT",""
"chr6_110036281_110064975_+","FIG4",""
"chr6_151669846_151674887_+","AKAP12",""
"chr6_170162525_170169809_+","C6orf70",""
"chr7_16298015_16317851_-","ISPD",""
"chr7_138579088_138604184_-","KIAA1549",""
"chr8_61653818_61655656_+","CHD7",""
"chr8_77616278_77620283_+","ZFHX4",""
"chr9_79952171_79986065_+","VPS13A",""
"chr9_88284400_88327481_-","AGTPBP1",""
"chr10_111884014_111885703_+","ADD3",""
"chr10_115636280_115644139_+","NHLRC2",""
"chr10_117221451_117228839_+","ATRNL1",""
"chr10_117221451_117309046_+","ATRNL1",""
"chr10_120832543_120833089_-","EIF3A",""
"chr10_128788723_128788838_+","DOCK1",""
"chr10_21129668_21129778_-","NEBL",""
"chr10_60147950_60150620_+","TFAM",""
"chr10_70404455_70406762_+","TET1",""
"chr11_62290555_62290776_-","AHNAK",""
"chr11_65267870_65267984_+","MALAT1",""
"chr11_65267870_65268013_+","MALAT1",""
"chr12_111947353_111963120_-","ATXN2",""
"chr12_130890717_130907106_-","RIMBP2",""
"chr12_39750634_39764063_-","KIF21A",""
"chr12_79679567_79693331_+","SYT1",""
"chr12_94769662_94797038_-","CCDC41",""
"chr13_108295560_108295674_+","FAM155A",""
"chr14_102452945_102453100_+","DYNC1H1",""
"chr14_103434907_103435053_-","CDC42BPB",""
"chr14_103907901_103908429_+","MARK3",""
"chr14_106873893_106938644_+","LINC00221",""
"chr14_50616726_50619891_-","SOS2",""
"chr14_53092550_53094279_+","GPR137C",""
"chr14_67851259_67851405_+","EIF2S1",""
"chr14_89148234_89193022_-","EML5",""
"chr15_30017341_30017499_+","TJP1",""
"chr15_48826277_48826402_-","FBN1",""
"chr15_64981433_64982197_-","OAZ2",""
"chr16_11980634_11980764_-","GSPT1",""
"chr16_27244322_27246620_-","NSMCE1",""
"chr16_48587450_48596355_-","N4BP1",""
"chr17_46139794_46140152_+","NA",""
"chr17_59853762_59861785_-","BRIP1",""
"chr17_65941720_65941821_+","BPTF",""
"chr17_70681459_70681585_-","SLC39A11",""
"chr17_8457273_8480149_-","MYH10",""
"chr19_11833769_11834157_-","ZNF823",""
"chr19_24014399_24016323_+","RP11-255H23.2",""
"chr19_5235396_5235517_-","PTPRS",""
"chr19_57888496_57908542_+","ZNF547",""
"chr1_153784207_153785928_-","GATAD2B",""
"chr1_169947226_170001116_-","KIFAP3",""
"chr1_203766315_203766501_-","ZBED6",""
"chr1_208029084_208030992_+","C1orf132",""
"chr1_210118143_210118277_+","SYT14",""
"chr1_230285305_230285407_+","GALNT2",""
"chr1_40980187_40982858_+","EXO5",""
"chr1_61616500_61616608_+","NFIA",""
"chr1_8474225_8474346_-","RERE",""
"chr20_36634654_36634764_+","TTI1",""
"chr20_40083266_40083376_-","CHD6",""
"chr20_62033319_62033436_+","TCONS_00028471",""
"chr21_15746285_15746408_-","HSPA13",""
"chr21_47709818_47709957_+","YBEY",""
"chr22_36135057_36135187_+","RBFOX2",""
"chr22_46189425_46202902_+","ATXN10",""
"chr2_113057426_113082774_+","ZC3H6",""
"chr2_121681196_121681420_-","GLI2",""
"chr2_142850293_142850403_-","LRP1B",""
"chr2_43939364_43992865_+","PLEKHH2",""
"chr2_50280409_50282182_-","NRXN1",""
"chr2_72357195_72357333_-","CYP26B1",""
"chr3_123649949_123667979_-","CCDC14",""
"chr3_159159030_159159256_+","IQCJ-SCHIP1",""
"chr3_15981017_15988362_+","NA",""
"chr3_170077487_170102553_+","SKIL",""
"chr3_170077487_170108252_+","SKIL",""
"chr3_196214270_196215554_-","RNF168",""
"chr3_31658421_31658528_+","STT3B",""
"chr3_44541377_44541544_+","ZNF852",""
"chr3_47747899_47770584_-","SMARCC1",""
"chr3_47956307_47969840_-","MAP4",""
"chr3_52712516_52713742_-","PBRM1",""
"chr4_111112280_111113085_-","ELOVL6",""
"chr4_113533680_113541346_-","C4orf21",""
"chr4_113568355_113568705_+","LARP7",""
"chr4_119951371_119951473_+","SYNPO2",""
"chr4_175219117_175252913_+","CEP44",""
"chr4_48371866_48385801_+","SLAIN2",""
"chr5_76342172_76344812_+","AGGF1",""
"chr5_93386436_93410474_-","FAM172A",""
"chr6_127654318_127654433_+","ECHDC1",""
"chr6_158703295_158735300_+","TCONS_00011401",""
"chr6_17641261_17641412_-","NUP153",""
"chr6_27420762_27420869_+","ZNF184",""
"chr6_64395070_64395195_+","PHF3",""
"chr6_76368978_76388643_+","SENP6",""
"chr6_82922424_82930430_-","IBTK",""
"chr6_82923944_82941559_-","IBTK",""
"chr6_84894905_84913814_-","KIAA1009",""
"chr7_101950004_101952188_+","SH2B2",""
"chr7_104702611_104722244_+","MLL5",""
"chr7_24659671_24708279_+","MPP6",""
"chr7_26239269_26239408_-","HNRNPA2B1",""
"chr7_28527793_28534617_+","CREB5",""
"chr7_61969421_61971117_-","NA",""
"chr7_8257935_8275570_-","ICA1",""
"chr7_91924203_91957214_+","ANKIB1",""
"chr7_94296195_94296303_+","PEG10",""
"chr8_104897526_104898451_+","RIMS2",""
"chr8_109462052_109468159_+","EMC2",""
"chr8_120834854_120835045_+","TAF2",""
"chr8_125987848_125990332_+","ZNF572",""
"chr8_41832222_41836295_-","KAT6A",""
"chr8_48251907_48252012_-","KIAA0146",""
"chr8_52758221_52773806_-","PCMTD1",""
"chr8_92998352_93088365_-","RUNX1T1",""
"chr9_19378450_19378798_+","RPS6",""
"chr9_20715321_20789607_+","FOCAD",""
"chr9_23731020_23765097_-","ELAVL2",""
"chr9_5968019_5988545_-","KIAA2026",""
"chrX_134679348_134690225_+","DDX26B",""
"chrX_73071958_73072064_+","TCONS_00017433",""
"chrX_73071958_73072154_+","TCONS_00017433",""
"chrX_73492091_73492202_+","TCONS_l2_00030535",""
"chr1_1735858_1737977_-","GNB1",""
"chr1_1747195_1756938_-","GNB1",""
"chr1_8921237_8921390_+","ENO1",""
"chr1_15860732_15863309_+","DNAJC16",""
"chr1_21076216_21100103_-","HP1BP3",""
"chr1_21295967_21307720_-","EIF4G3",""
"chr1_22041882_22048257_-","USP48",""
"chr1_25666965_25669564_+","TMEM50A",""
"chr1_26584088_26586293_+","CEP85",""
"chr1_26772807_26774151_+","DHDDS",""
"chr1_29068915_29070498_+","YTHDF2",""
"chr1_29362338_29365938_+","EPB41",""
"chr1_31465237_31468067_-","PUM1",""
"chr1_31465237_31479949_-","PUM1",""
"chr1_31532051_31532424_-","PUM1",""
"chr1_33413823_33415375_-","RNF19B",""
"chr1_35846860_35854683_+","ZMYM4",""
"chr1_36826822_36828257_-","STK40",""
"chr1_40319642_40323089_-","TRIT1",""
"chr1_46032241_46032692_+","AKR1A1",""
"chr1_47745913_47748131_-","STIL",""
"chr1_58971732_59002413_-","OMA1",""
"chr1_59787208_59812070_+","FGGY",""
"chr1_70758071_70781249_-","ANKRD13C",""
"chr1_92798948_92846430_+","RPAP2",""
"chr1_95364927_95365046_-","CNN3",""
"chr1_95609447_95616975_+","TMEM56",""
"chr1_111690264_111703918_+","CEPT1",""
"chr1_117944808_117948267_+","MAN1A2",""
"chr1_117944808_118009049_+","MAN1A2",""
"chr1_150997087_150999803_+","PRUNE",""
"chr1_151139410_151139890_+","SCNM1",""
"chr1_151611364_151611595_+","SNX27",""
"chr1_151611364_151641111_+","SNX27",""
"chr1_153637696_153641033_-","ILF2",""
"chr1_155408118_155408859_-","ASH1L",""
"chr1_155823067_155823597_-","GON4L",""
"chr1_156286957_156287338_-","CCT3",""
"chr1_161071838_161072165_-","PFDN2",""
"chr1_167921038_167944253_+","DCAF6",""
"chr1_172520652_172526934_+","C1orf9",""
"chr1_180366651_180399397_-","ACBD6",""
"chr1_204437998_204439014_-","PIK3C2B",""
"chr1_212218002_212220759_+","DTL",""
"chr1_213037067_213058738_+","FLVCR1",""
"chr1_224553581_224559125_+","CNIH4",""
"chr1_231090079_231097049_-","TTC13",""
"chr1_233334685_233372726_-","PCNXL2",""
"chr10_1118056_1142186_+","WDR37",""
"chr10_1130343_1142186_+","WDR37",""
"chr10_7318854_7327916_-","SFMBT2",""
"chr10_12039671_12056183_-","UPF2",""
"chr10_15858834_15889942_-","FAM188A",""
"chr10_27453993_27454468_+","MASTL",""
"chr10_31661947_31676195_+","ZEB1",""
"chr10_31661947_31750166_+","ZEB1",""
"chr10_32197100_32199491_-","ARHGAP12",""
"chr10_35349802_35360267_-","CUL2",""
"chr10_94291505_94297307_-","IDE",""
"chr10_103432672_103436193_-","FBXW4",""
"chr10_103916776_103917971_+","NOLC1",""
"chr10_105197772_105198565_+","PDCD11",""
"chr10_126370176_126370948_-","FAM53B",""
"chr10_126631026_126631876_+","RP11-298J20.4",""
"chr11_14793483_14810788_+","PDE3B",""
"chr11_18312989_18313566_-","HPS5",""
"chr11_61205097_61205585_+","SDHAF2",""
"chr11_70200407_70202360_+","PPFIA1",""
"chr11_73418465_73429763_-","RAB6A",""
"chr11_77336008_77336863_-","CLNS1A",""
"chr11_77394755_77404656_-","RSF1",""
"chr11_85722073_85742653_-","PICALM",""
"chr11_92085262_92088570_+","FAT3",""
"chr11_93523740_93527201_+","MED17",""
"chr11_116734384_116744352_-","SIK3",""
"chr11_128993341_128994789_-","ARHGAP32",""
"chr11_129979324_129980556_+","APLP2",""
"chr12_1136914_1137738_+","ERC1",""
"chr12_2929252_2930958_+","ITFG2",""
"chr12_12397196_12397589_-","LRP6",""
"chr12_28378728_28412375_+","CCDC91",""
"chr12_28408514_28412375_+","CCDC91",""
"chr12_46622936_46637097_-","SLC38A1",""
"chr12_46633462_46637097_-","SLC38A1",""
"chr12_49053688_49054402_-","KANSL2",""
"chr12_64878083_64879797_+","TBK1",""
"chr12_69983265_69985939_+","CCT2",""
"chr12_90035935_90049884_-","ATP2B1",""
"chr12_116534474_116549317_-","MED13L",""
"chr12_116668238_116675510_-","MED13L",""
"chr12_118583264_118583380_-","PEBP1",""
"chr12_118619176_118619412_-","TAOK3",""
"chr12_120592774_120593523_-","GCN1L1",""
"chr12_122468606_122481959_+","BCL7A",""
"chr12_124071294_124074996_+","TMED2",""
"chr12_129299320_129299615_-","SLC15A4",""
"chr13_21742127_21742538_-","SKA3",""
"chr13_37614542_37625720_-","FAM48A",""
"chr13_42439872_42442613_-","KIAA0564",""
"chr13_49712883_49720071_+","FNDC3A",""
"chr13_50280234_50280508_-","KPNA3",""
"chr13_51501543_51523641_+","RNASEH2B",""
"chr13_76134889_76143643_+","RP11-29G8.3",""
"chr13_77700453_77703365_-","MYCBP2",""
"chr13_78293667_78327493_+","SLAIN1",""
"chr13_100909849_100925600_+","PCCA",""
"chr13_113170754_113181798_-","TUBGCP3",""
"chr13_113960800_113964177_+","LAMP1",""
"chr14_20811283_20811431_-","RPPH1",""
"chr14_20811283_20811436_-","RPPH1",""
"chr14_20811288_20811436_-","RPPH1",""
"chr14_20811405_20811554_-","RPPH1",""
"chr14_20811437_20811559_-","RPPH1",""
"chr14_21825356_21829372_-","SUPT16H",""
"chr14_21971316_21972024_-","METTL3",""
"chr14_23378692_23380612_-","RBM23",""
"chr14_39746138_39748741_+","MIA2",""
"chr14_68228083_68229536_-","ZFYVE26",""
"chr14_70633356_70635201_-","SLC8A3",""
"chr14_89628045_89629313_-","FOXN3",""
"chr14_93760204_93762503_-","BTBD7",""
"chr14_95606996_95608085_-","DICER1",""
"chr14_97299804_97327072_+","VRK1",""
